"","V1","V2","V3","V4","V5"
"25751",0,0,0,0,0
"25752",0,0,0,0,0
"25753",1,1,1,1,1
"25754",0,0,0,0,0
"25755",0,0,0,0,0
"25756",0,0,0,0,0
"25757",0,0,0,0,0
"25758",0,0,0,0,0
"25759",0,0,0,0,0
"25760",1,1,1,1,1
"25761",1,1,1,1,1
"25762",0,0,0,0,0
"25763",0,0,0,0,0
"25764",0,0,0,0,0
"25765",0,0,0,0,0
"25766",0,0,0,0,0
"25767",0,0,0,0,0
"25768",1,1,1,1,1
"25769",1,1,1,1,1
"25770",0,0,0,0,0
"25771",0,0,0,0,0
"25772",1,1,1,1,1
"25773",1,1,1,1,1
"25774",0,0,0,0,0
"25775",0,0,0,0,0
"25776",0,0,0,0,0
"25777",0,0,0,0,0
"25778",1,1,1,1,1
"25779",0,0,0,0,0
"25780",1,1,1,1,1
"25781",0,0,0,0,0
"25782",0,0,0,0,0
"25783",0,0,0,0,0
"25784",0,0,0,0,0
"25785",0,0,0,0,0
"25786",1,1,1,1,1
"25787",0,0,0,0,0
"25788",0,0,0,0,0
"25789",0,0,0,0,0
"25790",0,0,0,0,0
"25791",0,0,0,0,0
"25792",0,0,0,0,0
"25793",1,1,1,1,1
"25794",1,1,1,1,1
"25795",0,0,0,0,0
"25796",0,0,0,0,0
"25797",0,0,0,0,0
"25798",0,0,0,0,0
"25799",1,1,1,1,1
"25800",1,1,1,1,1
"25801",1,1,1,1,1
"25802",1,1,1,1,1
"25803",1,1,1,1,1
"25804",0,0,0,0,0
"25805",0,0,0,0,0
"25806",0,0,0,0,0
"25807",1,1,1,1,1
"25808",0,0,0,0,0
"25809",0,0,0,0,0
"25810",1,1,1,1,1
"25811",1,1,1,1,1
"25812",0,0,0,0,0
"25813",0,0,0,0,0
"25814",0,0,0,0,0
"25815",0,0,0,0,0
"25816",1,1,1,1,1
"25817",1,1,1,1,1
"25818",0,0,0,0,0
"25819",0,0,0,0,0
"25820",0,0,0,0,0
"25821",0,0,0,0,0
"25822",0,0,0,0,0
"25823",0,0,0,0,0
"25824",1,1,1,1,1
"25825",1,1,1,1,1
"25826",0,0,0,0,0
"25827",0,0,0,0,0
"25828",0,0,0,0,0
"25829",1,1,1,1,1
"25830",0,0,0,0,0
"25831",0,0,0,0,0
"25832",0,0,0,0,0
"25833",0,0,0,0,0
"25834",0,0,0,0,0
"25835",1,1,1,1,1
"25836",0,0,0,0,0
"25837",0,0,0,0,0
"25838",1,1,1,1,1
"25839",0,0,0,0,0
"25840",0,0,0,0,0
"25841",0,0,0,0,0
"25842",1,1,1,1,1
"25843",0,0,0,0,0
"25844",0,0,0,0,0
"25845",1,1,1,1,1
"25846",0,0,0,0,0
"25847",0,0,0,0,0
"25848",0,0,0,0,0
"25849",0,0,0,0,0
"25850",0,0,0,0,0
"25851",0,0,0,0,0
"25852",0,0,0,0,0
"25853",1,1,1,1,1
"25854",1,1,1,1,1
"25855",0,0,0,0,0
"25856",1,1,1,1,1
"25857",0,0,0,0,0
"25858",0,0,0,0,0
"25859",0,0,0,0,0
"25860",0,0,0,0,0
"25861",0,0,0,0,0
"25862",0,0,0,0,0
"25863",0,0,0,0,0
"25864",0,0,0,0,0
"25865",0,0,0,0,0
"25866",0,0,0,0,0
"25867",1,1,1,1,1
"25868",0,0,0,0,0
"25869",0,0,0,0,0
"25870",0,0,0,0,0
"25871",0,0,0,0,0
"25872",0,0,0,0,0
"25873",0,0,0,0,0
"25874",0,0,0,0,0
"25875",0,0,0,0,0
"25876",1,1,1,1,1
"25877",1,1,1,1,1
"25878",1,1,1,1,1
"25879",1,1,1,1,1
"25880",0,0,0,0,0
"25881",1,1,1,1,1
"25882",0,0,0,0,0
"25883",0,0,0,0,0
"25884",0,0,0,0,0
"25885",0,0,0,0,0
"25886",1,1,1,1,1
"25887",1,1,1,1,1
"25888",0,0,0,0,0
"25889",0,0,0,0,0
"25890",0,0,0,0,0
"25891",1,1,1,1,1
"25892",0,0,0,0,0
"25893",0,0,0,0,0
"25894",0,0,0,0,0
"25895",0,0,0,0,0
"25896",0,0,0,0,0
"25897",0,0,0,0,0
"25898",0,0,0,0,0
"25899",0,0,0,0,0
"25900",0,0,0,0,0
"25901",0,0,0,0,0
"25902",0,0,0,0,0
"25903",0,0,0,0,0
"25904",0,0,0,0,0
"25905",0,0,0,0,0
"25906",0,0,0,0,0
"25907",0,0,0,0,0
"25908",0,0,0,0,0
"25909",0,0,0,0,0
"25910",1,1,1,1,1
"25911",0,0,0,0,0
"25912",0,0,0,0,0
"25913",0,0,0,0,0
"25914",1,1,1,1,1
"25915",0,0,0,0,0
"25916",0,0,0,0,0
"25917",0,0,0,0,0
"25918",1,1,1,1,1
"25919",0,0,0,0,0
"25920",0,0,0,0,0
"25921",1,1,1,1,1
"25922",0,0,0,0,0
"25923",0,0,0,0,0
"25924",1,1,1,1,1
"25925",1,1,1,1,1
"25926",0,0,0,0,0
"25927",0,0,0,0,0
"25928",0,0,0,0,0
"25929",0,0,0,0,0
"25930",0,0,0,0,0
"25931",1,1,1,1,1
"25932",0,0,0,0,0
"25933",1,1,1,1,1
"25934",0,0,0,0,0
"25935",0,0,0,0,0
"25936",1,1,1,1,1
"25937",0,0,0,0,0
"25938",0,0,0,0,0
"25939",0,0,0,0,0
"25940",0,0,0,0,0
"25941",1,1,1,1,1
"25942",1,1,1,1,1
"25943",1,1,1,1,1
"25944",0,0,0,0,0
"25945",0,0,0,0,0
"25946",0,0,0,0,0
"25947",0,0,0,0,0
"25948",0,0,0,0,0
"25949",0,0,0,0,0
"25950",1,1,1,1,1
"25951",1,1,1,1,1
"25952",1,1,1,1,1
"25953",1,1,1,1,1
"25954",1,1,1,1,1
"25955",1,1,1,1,1
"25956",0,0,0,0,0
"25957",0,0,0,0,0
"25958",0,0,0,0,0
"25959",0,0,0,0,0
"25960",0,0,0,0,0
"25961",1,1,1,1,1
"25962",0,0,0,0,0
"25963",0,0,0,0,0
"25964",1,1,1,1,1
"25965",0,0,0,0,0
"25966",1,1,1,1,1
"25967",0,0,0,0,0
"25968",0,0,0,0,0
"25969",0,0,0,0,0
"25970",1,1,1,1,1
"25971",0,0,0,0,0
"25972",0,0,0,0,0
"25973",0,0,0,0,0
"25974",1,1,1,1,1
"25975",0,0,0,0,0
"25976",0,0,0,0,0
"25977",1,1,1,1,1
"25978",1,1,1,1,1
"25979",1,1,1,1,1
"25980",0,0,0,0,0
"25981",0,0,0,0,0
"25982",1,1,1,1,1
"25983",0,0,0,0,0
"25984",1,1,1,1,1
"25985",0,0,0,0,0
"25986",0,0,0,0,0
"25987",0,0,0,0,0
"25988",1,1,1,1,1
"25989",1,1,1,1,1
"25990",0,0,0,0,0
"25991",0,0,0,0,0
"25992",0,0,0,0,0
"25993",0,0,0,0,0
"25994",0,0,0,0,0
"25995",0,0,0,0,0
"25996",0,0,0,0,0
"25997",0,0,0,0,0
"25998",1,1,1,1,1
"25999",0,0,0,0,0
"26000",1,1,1,1,1
"26001",1,1,1,1,1
"26002",0,0,0,0,0
"26003",0,0,0,0,0
"26004",1,1,1,1,1
"26005",1,1,1,1,1
"26006",0,0,0,0,0
"26007",0,0,0,0,0
"26008",0,0,0,0,0
"26009",0,0,0,0,0
"26010",0,0,0,0,0
"26011",1,1,1,1,1
"26012",0,0,0,0,0
"26013",1,1,1,1,1
"26014",0,0,0,0,0
"26015",0,0,0,0,0
"26016",1,1,1,1,1
"26017",0,0,0,0,0
"26018",1,1,1,1,1
"26019",0,0,0,0,0
"26020",0,0,0,0,0
"26021",0,0,0,0,0
"26022",0,0,0,0,0
"26023",0,0,0,0,0
"26024",1,1,1,1,1
"26025",0,0,0,0,0
"26026",1,1,1,1,1
"26027",0,0,0,0,0
"26028",0,0,0,0,0
"26029",0,0,0,0,0
"26030",0,0,0,0,0
"26031",0,0,0,0,0
"26032",0,0,0,0,0
"26033",0,0,0,0,0
"26034",0,0,0,0,0
"26035",0,0,0,0,0
"26036",0,0,0,0,0
"26037",1,1,1,1,1
"26038",1,1,1,1,1
"26039",1,1,1,1,1
"26040",1,1,1,1,1
"26041",1,1,1,1,1
"26042",0,0,0,0,0
"26043",0,0,0,0,0
"26044",0,0,0,0,0
"26045",0,0,0,0,0
"26046",0,0,0,0,0
"26047",0,0,0,0,0
"26048",0,0,0,0,0
"26049",0,0,0,0,0
"26050",0,0,0,0,0
"26051",0,0,0,0,0
"26052",0,0,0,0,0
"26053",0,0,0,0,0
"26054",0,0,0,0,0
"26055",0,0,0,0,0
"26056",0,0,0,0,0
"26057",0,0,0,0,0
"26058",0,0,0,0,0
"26059",0,0,0,0,0
"26060",1,1,1,1,1
"26061",0,0,0,0,0
"26062",0,0,0,0,0
"26063",0,0,0,0,0
"26064",1,1,1,1,1
"26065",1,1,1,1,1
"26066",0,0,0,0,0
"26067",0,0,0,0,0
"26068",0,0,0,0,0
"26069",0,0,0,0,0
"26070",0,0,0,0,0
"26071",0,0,0,0,0
"26072",1,1,1,1,1
"26073",0,0,0,0,0
"26074",0,0,0,0,0
"26075",1,1,1,1,1
"26076",1,1,1,1,1
"26077",0,0,0,0,0
"26078",0,0,0,0,0
"26079",0,0,0,0,0
"26080",0,0,0,0,0
"26081",1,1,1,1,1
"26082",1,1,1,1,1
"26083",0,0,0,0,0
"26084",0,0,0,0,0
"26085",0,0,0,0,0
"26086",0,0,0,0,0
"26087",0,0,0,0,0
"26088",0,0,0,0,0
"26089",0,0,0,0,0
"26090",0,0,0,0,0
"26091",0,0,0,0,0
"26092",0,0,0,0,0
"26093",0,0,0,0,0
"26094",0,0,0,0,0
"26095",0,0,0,0,0
"26096",0,0,0,0,0
"26097",1,1,1,1,1
"26098",0,0,0,0,0
"26099",1,1,1,1,1
"26100",0,0,0,0,0
"26101",0,0,0,0,0
"26102",0,0,0,0,0
"26103",0,0,0,0,0
"26104",0,0,0,0,0
"26105",0,0,0,0,0
"26106",1,1,1,1,1
"26107",1,1,1,1,1
"26108",0,0,0,0,0
"26109",1,1,1,1,1
"26110",0,0,0,0,0
"26111",0,0,0,0,0
"26112",0,0,0,0,0
"26113",0,0,0,0,0
"26114",1,1,1,1,1
"26115",1,1,1,1,1
"26116",0,0,0,0,0
"26117",0,0,0,0,0
"26118",0,0,0,0,0
"26119",0,0,0,0,0
"26120",0,0,0,0,0
"26121",0,0,0,0,0
"26122",0,0,0,0,0
"26123",1,1,1,1,1
"26124",0,0,0,0,0
"26125",0,0,0,0,0
"26126",0,0,0,0,0
"26127",1,1,1,1,1
"26128",0,0,0,0,0
"26129",0,0,0,0,0
"26130",1,1,1,1,1
"26131",1,1,1,1,1
"26132",0,0,0,0,0
"26133",0,0,0,0,0
"26134",0,0,0,0,0
"26135",0,0,0,0,0
"26136",1,1,1,1,1
"26137",0,0,0,0,0
"26138",0,0,0,0,0
"26139",1,1,1,1,1
"26140",0,0,0,0,0
"26141",1,1,1,1,1
"26142",0,0,0,0,0
"26143",0,0,0,0,0
"26144",0,0,0,0,0
"26145",0,0,0,0,0
"26146",0,0,0,0,0
"26147",0,0,0,0,0
"26148",0,0,0,0,0
"26149",1,1,1,1,1
"26150",0,0,0,0,0
"26151",0,0,0,0,0
"26152",0,0,0,0,0
"26153",0,0,0,0,0
"26154",1,1,1,1,1
"26155",0,0,0,0,0
"26156",1,1,1,1,1
"26157",0,0,0,0,0
"26158",0,0,0,0,0
"26159",0,0,0,0,0
"26160",0,0,0,0,0
"26161",0,0,0,0,0
"26162",0,0,0,0,0
"26163",0,0,0,0,0
"26164",0,0,0,0,0
"26165",0,0,0,0,0
"26166",0,0,0,0,0
"26167",0,0,0,0,0
"26168",1,1,1,1,1
"26169",0,0,0,0,0
"26170",0,0,0,0,0
"26171",0,0,0,0,0
"26172",0,0,0,0,0
"26173",0,0,0,0,0
"26174",0,0,0,0,0
"26175",0,0,0,0,0
"26176",0,0,0,0,0
"26177",1,1,1,1,1
"26178",0,0,0,0,0
"26179",0,0,0,0,0
"26180",0,0,0,0,0
"26181",0,0,0,0,0
"26182",0,0,0,0,0
"26183",0,0,0,0,0
"26184",0,0,0,0,0
"26185",1,1,1,1,1
"26186",1,1,1,1,1
"26187",1,1,1,1,1
"26188",1,1,1,1,1
"26189",0,0,0,0,0
"26190",0,0,0,0,0
"26191",1,1,1,1,1
"26192",0,0,0,0,0
"26193",0,0,0,0,0
"26194",0,0,0,0,0
"26195",0,0,0,0,0
"26196",0,0,0,0,0
"26197",1,1,1,1,1
"26198",0,0,0,0,0
"26199",0,0,0,0,0
"26200",1,1,1,1,1
"26201",0,0,0,0,0
"26202",1,1,1,1,1
"26203",0,0,0,0,0
"26204",0,0,0,0,0
"26205",0,0,0,0,0
"26206",0,0,0,0,0
"26207",0,0,0,0,0
"26208",1,1,1,1,1
"26209",0,0,0,0,0
"26210",0,0,0,0,0
"26211",0,0,0,0,0
"26212",0,0,0,0,0
"26213",0,0,0,0,0
"26214",0,0,0,0,0
"26215",1,1,1,1,1
"26216",0,0,0,0,0
"26217",1,1,1,1,1
"26218",0,0,0,0,0
"26219",0,0,0,0,0
"26220",1,1,1,1,1
"26221",1,1,1,1,1
"26222",0,0,0,0,0
"26223",0,0,0,0,0
"26224",0,0,0,0,0
"26225",0,0,0,0,0
"26226",0,0,0,0,0
"26227",0,0,0,0,0
"26228",0,0,0,0,0
"26229",1,1,1,1,1
"26230",1,1,1,1,1
"26231",0,0,0,0,0
"26232",0,0,0,0,0
"26233",1,1,1,1,1
"26234",0,0,0,0,0
"26235",0,0,0,0,0
"26236",0,0,0,0,0
"26237",0,0,0,0,0
"26238",0,0,0,0,0
"26239",0,0,0,0,0
"26240",1,1,1,1,1
"26241",0,0,0,0,0
"26242",1,1,1,1,1
"26243",0,0,0,0,0
"26244",0,0,0,0,0
"26245",0,0,0,0,0
"26246",0,0,0,0,0
"26247",0,0,0,0,0
"26248",1,1,1,1,1
"26249",0,0,0,0,0
"26250",0,0,0,0,0
"26251",0,0,0,0,0
"26252",0,0,0,0,0
"26253",0,0,0,0,0
"26254",0,0,0,0,0
"26255",0,0,0,0,0
"26256",1,1,1,1,1
"26257",1,1,1,1,1
"26258",0,0,0,0,0
"26259",0,0,0,0,0
"26260",0,0,0,0,0
"26261",1,1,1,1,1
"26262",1,1,1,1,1
"26263",1,1,1,1,1
"26264",0,0,0,0,0
"26265",1,1,1,1,1
"26266",0,0,0,0,0
"26267",0,0,0,0,0
"26268",0,0,0,0,0
"26269",1,1,1,1,1
"26270",0,0,0,0,0
"26271",0,0,0,0,0
"26272",0,0,0,0,0
"26273",0,0,0,0,0
"26274",0,0,0,0,0
"26275",1,1,1,1,1
"26276",0,0,0,0,0
"26277",0,0,0,0,0
"26278",0,0,0,0,0
"26279",1,1,1,1,1
"26280",0,0,0,0,0
"26281",0,0,0,0,0
"26282",0,0,0,0,0
"26283",0,0,0,0,0
"26284",1,1,1,1,1
"26285",0,0,0,0,0
"26286",0,0,0,0,0
"26287",1,1,1,1,1
"26288",0,0,0,0,0
"26289",0,0,0,0,0
"26290",0,0,0,0,0
"26291",0,0,0,0,0
"26292",0,0,0,0,0
"26293",1,1,1,1,1
"26294",1,1,1,1,1
"26295",1,1,1,1,1
"26296",0,0,0,0,0
"26297",0,0,0,0,0
"26298",0,0,0,0,0
"26299",0,0,0,0,0
"26300",0,0,0,0,0
"26301",0,0,0,0,0
"26302",1,1,1,1,1
"26303",0,0,0,0,0
"26304",0,0,0,0,0
"26305",1,1,1,1,1
"26306",0,0,0,0,0
"26307",0,0,0,0,0
"26308",1,1,1,1,1
"26309",0,0,0,0,0
"26310",0,0,0,0,0
"26311",0,0,0,0,0
"26312",0,0,0,0,0
"26313",0,0,0,0,0
"26314",1,1,1,1,1
"26315",0,0,0,0,0
"26316",0,0,0,0,0
"26317",1,1,1,1,1
"26318",0,0,0,0,0
"26319",0,0,0,0,0
"26320",1,1,1,1,1
"26321",0,0,0,0,0
"26322",1,1,1,1,1
"26323",1,1,1,1,1
"26324",0,0,0,0,0
"26325",0,0,0,0,0
"26326",1,1,1,1,1
"26327",0,0,0,0,0
"26328",0,0,0,0,0
"26329",0,0,0,0,0
"26330",0,0,0,0,0
"26331",0,0,0,0,0
"26332",1,1,1,1,1
"26333",0,0,0,0,0
"26334",0,0,0,0,0
"26335",0,0,0,0,0
"26336",0,0,0,0,0
"26337",0,0,0,0,0
"26338",1,1,1,1,1
"26339",0,0,0,0,0
"26340",0,0,0,0,0
"26341",0,0,0,0,0
"26342",0,0,0,0,0
"26343",0,0,0,0,0
"26344",1,1,1,1,1
"26345",1,1,1,1,1
"26346",1,1,1,1,1
"26347",0,0,0,0,0
"26348",0,0,0,0,0
"26349",0,0,0,0,0
"26350",0,0,0,0,0
"26351",1,1,1,1,1
"26352",0,0,0,0,0
"26353",0,0,0,0,0
"26354",1,1,1,1,1
"26355",0,0,0,0,0
"26356",0,0,0,0,0
"26357",0,0,0,0,0
"26358",0,0,0,0,0
"26359",0,0,0,0,0
"26360",0,0,0,0,0
"26361",0,0,0,0,0
"26362",0,0,0,0,0
"26363",0,0,0,0,0
"26364",0,0,0,0,0
"26365",0,0,0,0,0
"26366",0,0,0,0,0
"26367",0,0,0,0,0
"26368",0,0,0,0,0
"26369",1,1,1,1,1
"26370",0,0,0,0,0
"26371",0,0,0,0,0
"26372",1,1,1,1,1
"26373",0,0,0,0,0
"26374",0,0,0,0,0
"26375",0,0,0,0,0
"26376",0,0,0,0,0
"26377",0,0,0,0,0
"26378",0,0,0,0,0
"26379",1,1,1,1,1
"26380",1,1,1,1,1
"26381",0,0,0,0,0
"26382",1,1,1,1,1
"26383",0,0,0,0,0
"26384",0,0,0,0,0
"26385",0,0,0,0,0
"26386",0,0,0,0,0
"26387",0,0,0,0,0
"26388",0,0,0,0,0
"26389",0,0,0,0,0
"26390",1,1,1,1,1
"26391",0,0,0,0,0
"26392",1,1,1,1,1
"26393",0,0,0,0,0
"26394",0,0,0,0,0
"26395",0,0,0,0,0
"26396",0,0,0,0,0
"26397",0,0,0,0,0
"26398",0,0,0,0,0
"26399",0,0,0,0,0
"26400",1,1,1,1,1
"26401",1,1,1,1,1
"26402",1,1,1,1,1
"26403",1,1,1,1,1
"26404",0,0,0,0,0
"26405",1,1,1,1,1
"26406",0,0,0,0,0
"26407",1,1,1,1,1
"26408",0,0,0,0,0
"26409",1,1,1,1,1
"26410",0,0,0,0,0
"26411",0,0,0,0,0
"26412",1,1,1,1,1
"26413",1,1,1,1,1
"26414",1,1,1,1,1
"26415",0,0,0,0,0
"26416",1,1,1,1,1
"26417",0,0,0,0,0
"26418",0,0,0,0,0
"26419",1,1,1,1,1
"26420",1,1,1,1,1
"26421",0,0,0,0,0
"26422",1,1,1,1,1
"26423",0,0,0,0,0
"26424",0,0,0,0,0
"26425",0,0,0,0,0
"26426",0,0,0,0,0
"26427",0,0,0,0,0
"26428",0,0,0,0,0
"26429",0,0,0,0,0
"26430",0,0,0,0,0
"26431",1,1,1,1,1
"26432",1,1,1,1,1
"26433",0,0,0,0,0
"26434",0,0,0,0,0
"26435",0,0,0,0,0
"26436",0,0,0,0,0
"26437",1,1,1,1,1
"26438",0,0,0,0,0
"26439",0,0,0,0,0
"26440",0,0,0,0,0
"26441",0,0,0,0,0
"26442",1,1,1,1,1
"26443",0,0,0,0,0
"26444",1,1,1,1,1
"26445",0,0,0,0,0
"26446",0,0,0,0,0
"26447",0,0,0,0,0
"26448",0,0,0,0,0
"26449",1,1,1,1,1
"26450",0,0,0,0,0
"26451",0,0,0,0,0
"26452",0,0,0,0,0
"26453",0,0,0,0,0
"26454",1,1,1,1,1
"26455",1,1,1,1,1
"26456",1,1,1,1,1
"26457",1,1,1,1,1
"26458",0,0,0,0,0
"26459",0,0,0,0,0
"26460",1,1,1,1,1
"26461",0,0,0,0,0
"26462",1,1,1,1,1
"26463",0,0,0,0,0
"26464",1,1,1,1,1
"26465",0,0,0,0,0
"26466",0,0,0,0,0
"26467",0,0,0,0,0
"26468",1,1,1,1,1
"26469",0,0,0,0,0
"26470",0,0,0,0,0
"26471",1,1,1,1,1
"26472",0,0,0,0,0
"26473",0,0,0,0,0
"26474",1,1,1,1,1
"26475",1,1,1,1,1
"26476",0,0,0,0,0
"26477",1,1,1,1,1
"26478",0,0,0,0,0
"26479",0,0,0,0,0
"26480",0,0,0,0,0
"26481",1,1,1,1,1
"26482",0,0,0,0,0
"26483",0,0,0,0,0
"26484",0,0,0,0,0
"26485",0,0,0,0,0
"26486",0,0,0,0,0
"26487",1,1,1,1,1
"26488",1,1,1,1,1
"26489",1,1,1,1,1
"26490",1,1,1,1,1
"26491",1,1,1,1,1
"26492",1,1,1,1,1
"26493",0,0,0,0,0
"26494",0,0,0,0,0
"26495",1,1,1,1,1
"26496",1,1,1,1,1
"26497",1,1,1,1,1
"26498",0,0,0,0,0
"26499",0,0,0,0,0
"26500",1,1,1,1,1
"26501",1,1,1,1,1
"26502",1,1,1,1,1
"26503",0,0,0,0,0
"26504",0,0,0,0,0
"26505",0,0,0,0,0
"26506",0,0,0,0,0
"26507",1,1,1,1,1
"26508",0,0,0,0,0
"26509",0,0,0,0,0
"26510",0,0,0,0,0
"26511",1,1,1,1,1
"26512",0,0,0,0,0
"26513",0,0,0,0,0
"26514",0,0,0,0,0
"26515",0,0,0,0,0
"26516",0,0,0,0,0
"26517",0,0,0,0,0
"26518",1,1,1,1,1
"26519",1,1,1,1,1
"26520",0,0,0,0,0
"26521",0,0,0,0,0
"26522",0,0,0,0,0
"26523",1,1,1,1,1
"26524",0,0,0,0,0
"26525",1,1,1,1,1
"26526",1,1,1,1,1
"26527",0,0,0,0,0
"26528",0,0,0,0,0
"26529",0,0,0,0,0
"26530",0,0,0,0,0
"26531",0,0,0,0,0
"26532",1,1,1,1,1
"26533",1,1,1,1,1
"26534",0,0,0,0,0
"26535",0,0,0,0,0
"26536",1,1,1,1,1
"26537",1,1,1,1,1
"26538",1,1,1,1,1
"26539",0,0,0,0,0
"26540",0,0,0,0,0
"26541",0,0,0,0,0
"26542",0,0,0,0,0
"26543",1,1,1,1,1
"26544",1,1,1,1,1
"26545",1,1,1,1,1
"26546",0,0,0,0,0
"26547",0,0,0,0,0
"26548",0,0,0,0,0
"26549",0,0,0,0,0
"26550",0,0,0,0,0
"26551",1,1,1,1,1
"26552",0,0,0,0,0
"26553",0,0,0,0,0
"26554",0,0,0,0,0
"26555",0,0,0,0,0
"26556",1,1,1,1,1
"26557",1,1,1,1,1
"26558",0,0,0,0,0
"26559",1,1,1,1,1
"26560",0,0,0,0,0
"26561",0,0,0,0,0
"26562",1,1,1,1,1
"26563",1,1,1,1,1
"26564",1,1,1,1,1
"26565",1,1,1,1,1
"26566",0,0,0,0,0
"26567",1,1,1,1,1
"26568",0,0,0,0,0
"26569",1,1,1,1,1
"26570",1,1,1,1,1
"26571",1,1,1,1,1
"26572",0,0,0,0,0
"26573",0,0,0,0,0
"26574",1,1,1,1,1
"26575",0,0,0,0,0
"26576",0,0,0,0,0
"26577",0,0,0,0,0
"26578",0,0,0,0,0
"26579",0,0,0,0,0
"26580",0,0,0,0,0
"26581",0,0,0,0,0
"26582",0,0,0,0,0
"26583",0,0,0,0,0
"26584",1,1,1,1,1
"26585",1,1,1,1,1
"26586",1,1,1,1,1
"26587",0,0,0,0,0
"26588",0,0,0,0,0
"26589",0,0,0,0,0
"26590",0,0,0,0,0
"26591",1,1,1,1,1
"26592",1,1,1,1,1
"26593",0,0,0,0,0
"26594",0,0,0,0,0
"26595",1,1,1,1,1
"26596",0,0,0,0,0
"26597",0,0,0,0,0
"26598",0,0,0,0,0
"26599",1,1,1,1,1
"26600",0,0,0,0,0
"26601",1,1,1,1,1
"26602",0,0,0,0,0
"26603",0,0,0,0,0
"26604",0,0,0,0,0
"26605",0,0,0,0,0
"26606",1,1,1,1,1
"26607",1,1,1,1,1
"26608",1,1,1,1,1
"26609",0,0,0,0,0
"26610",1,1,1,1,1
"26611",0,0,0,0,0
"26612",0,0,0,0,0
"26613",0,0,0,0,0
"26614",0,0,0,0,0
"26615",0,0,0,0,0
"26616",1,1,1,1,1
"26617",1,1,1,1,1
"26618",0,0,0,0,0
"26619",1,1,1,1,1
"26620",0,0,0,0,0
"26621",0,0,0,0,0
"26622",0,0,0,0,0
"26623",0,0,0,0,0
"26624",0,0,0,0,0
"26625",0,0,0,0,0
"26626",0,0,0,0,0
"26627",0,0,0,0,0
"26628",1,1,1,1,1
"26629",1,1,1,1,1
"26630",0,0,0,0,0
"26631",0,0,0,0,0
"26632",0,0,0,0,0
"26633",0,0,0,0,0
"26634",1,1,1,1,1
"26635",0,0,0,0,0
"26636",0,0,0,0,0
"26637",0,0,0,0,0
"26638",0,0,0,0,0
"26639",0,0,0,0,0
"26640",0,0,0,0,0
"26641",1,1,1,1,1
"26642",1,1,1,1,1
"26643",1,1,1,1,1
"26644",1,1,1,1,1
"26645",1,1,1,1,1
"26646",0,0,0,0,0
"26647",1,1,1,1,1
"26648",0,0,0,0,0
"26649",0,0,0,0,0
"26650",1,1,1,1,1
"26651",0,0,0,0,0
"26652",0,0,0,0,0
"26653",1,1,1,1,1
"26654",1,1,1,1,1
"26655",0,0,0,0,0
"26656",0,0,0,0,0
"26657",0,0,0,0,0
"26658",1,1,1,1,1
"26659",1,1,1,1,1
"26660",0,0,0,0,0
"26661",0,0,0,0,0
"26662",1,1,1,1,1
"26663",0,0,0,0,0
"26664",0,0,0,0,0
"26665",0,0,0,0,0
"26666",1,1,1,1,1
"26667",0,0,0,0,0
"26668",1,1,1,1,1
"26669",0,0,0,0,0
"26670",0,0,0,0,0
"26671",0,0,0,0,0
"26672",1,1,1,1,1
"26673",0,0,0,0,0
"26674",1,1,1,1,1
"26675",0,0,0,0,0
"26676",1,1,1,1,1
"26677",1,1,1,1,1
"26678",0,0,0,0,0
"26679",0,0,0,0,0
"26680",0,0,0,0,0
"26681",0,0,0,0,0
"26682",0,0,0,0,0
"26683",0,0,0,0,0
"26684",0,0,0,0,0
"26685",1,1,1,1,1
"26686",0,0,0,0,0
"26687",1,1,1,1,1
"26688",1,1,1,1,1
"26689",0,0,0,0,0
"26690",0,0,0,0,0
"26691",0,0,0,0,0
"26692",0,0,0,0,0
"26693",1,1,1,1,1
"26694",0,0,0,0,0
"26695",0,0,0,0,0
"26696",1,1,1,1,1
"26697",0,0,0,0,0
"26698",1,1,1,1,1
"26699",0,0,0,0,0
"26700",0,0,0,0,0
"26701",0,0,0,0,0
"26702",0,0,0,0,0
"26703",0,0,0,0,0
"26704",1,1,1,1,1
"26705",0,0,0,0,0
"26706",0,0,0,0,0
"26707",0,0,0,0,0
"26708",0,0,0,0,0
"26709",0,0,0,0,0
"26710",0,0,0,0,0
"26711",1,1,1,1,1
"26712",0,0,0,0,0
"26713",0,0,0,0,0
"26714",0,0,0,0,0
"26715",0,0,0,0,0
"26716",0,0,0,0,0
"26717",0,0,0,0,0
"26718",0,0,0,0,0
"26719",1,1,1,1,1
"26720",1,1,1,1,1
"26721",1,1,1,1,1
"26722",1,1,1,1,1
"26723",1,1,1,1,1
"26724",1,1,1,1,1
"26725",1,1,1,1,1
"26726",0,0,0,0,0
"26727",0,0,0,0,0
"26728",1,1,1,1,1
"26729",0,0,0,0,0
"26730",1,1,1,1,1
"26731",0,0,0,0,0
"26732",0,0,0,0,0
"26733",0,0,0,0,0
"26734",0,0,0,0,0
"26735",0,0,0,0,0
"26736",0,0,0,0,0
"26737",0,0,0,0,0
"26738",0,0,0,0,0
"26739",0,0,0,0,0
"26740",1,1,1,1,1
"26741",0,0,0,0,0
"26742",0,0,0,0,0
"26743",1,1,1,1,1
"26744",0,0,0,0,0
"26745",0,0,0,0,0
"26746",1,1,1,1,1
"26747",0,0,0,0,0
"26748",0,0,0,0,0
