,dataset,model_name,volume_id,samples,sncc,ged,iou_spleen,iou_liver,iou_mean,dice_spleen,dice_liver,dice_mean,surface_distance_prtogt_spleen,surface_distance_prtogt_liver,surface_distance_prtogt_mean,surface_distance_gttopr_spleen,surface_distance_gttopr_liver,surface_distance_gttopr_mean,surface_distance_avg_spleen,surface_distance_avg_liver,surface_distance_avg_mean,target_scan_file
16592,2,MC_dropout_quicknat_UKB_v2,4684292_20201_2_0,10,,,0.7400403697014767,0.8695797841558626,0.8048100769286697,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16593,2,MC_dropout_quicknat_UKB_v2,4684750_20201_2_0,10,,,0.5574068464101787,0.6861757533424017,0.6217912998762902,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16594,2,MC_dropout_quicknat_UKB_v2,4684895_20201_2_0,10,,,0.7412446460065508,0.8878007921160668,0.8145227190613088,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16595,2,MC_dropout_quicknat_UKB_v2,4685050_20201_2_0,10,,,0.8784501061571125,0.8038537920669852,0.8411519491120488,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16596,2,MC_dropout_quicknat_UKB_v2,4686086_20201_2_0,10,,,0.6897141879171659,0.8033845100839047,0.7465493490005353,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16597,2,MC_dropout_quicknat_UKB_v2,4686434_20201_2_0,10,,,0.7284327918074098,0.8796720489022087,0.8040524203548093,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16598,2,MC_dropout_quicknat_UKB_v2,4686960_20201_2_0,10,,,0.7471679922872981,0.8096438847807926,0.7784059385340454,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16599,2,MC_dropout_quicknat_UKB_v2,4687045_20201_2_0,10,,,0.7086630570595586,0.8207748062984254,0.7647189316789921,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16600,2,MC_dropout_quicknat_UKB_v2,4687153_20201_2_0,10,,,0.842825945818332,0.8550786083254739,0.8489522770719029,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16601,2,MC_dropout_quicknat_UKB_v2,4687362_20201_2_0,10,,,0.6777912621359223,0.8377873717010977,0.75778931691851,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16602,2,MC_dropout_quicknat_UKB_v2,4687700_20201_2_0,10,,,0.6677141527001862,0.6777805424234884,0.6727473475618373,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16603,2,MC_dropout_quicknat_UKB_v2,4687887_20201_2_0,10,,,0.7451301115241635,0.8615998238187291,0.8033649676714463,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16604,2,MC_dropout_quicknat_UKB_v2,4687949_20201_2_0,10,,,0.5391050583657587,0.7230956898888588,0.6311003741273087,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16605,2,MC_dropout_quicknat_UKB_v2,4688053_20201_2_0,10,,,0.7902314078784667,0.7951796513696193,0.7927055296240431,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16606,2,MC_dropout_quicknat_UKB_v2,4688241_20201_2_0,10,,,0.4150943396226415,0.5596359194609717,0.4873651295418066,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16607,2,MC_dropout_quicknat_UKB_v2,4688688_20201_2_0,10,,,0.8748897901604655,0.8346486321570222,0.8547692111587439,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16608,2,MC_dropout_quicknat_UKB_v2,4688900_20201_2_0,10,,,0.6856770105302394,0.751742031862721,0.7187095211964802,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16609,2,MC_dropout_quicknat_UKB_v2,4689828_20201_2_0,10,,,0.8341577932422235,0.8078635252420655,0.8210106592421444,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16610,2,MC_dropout_quicknat_UKB_v2,4689828_20201_2_0,10,,,0.5925838450637695,0.7601974950739474,0.6763906700688584,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16611,2,MC_dropout_quicknat_UKB_v2,4689914_20201_2_0,10,,,0.6823995906881556,0.8505153229995353,0.7664574568438454,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16612,2,MC_dropout_quicknat_UKB_v2,4690069_20201_2_0,10,,,0.744991652754591,0.8141436593355171,0.7795676560450541,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16613,2,MC_dropout_quicknat_UKB_v2,4690466_20201_2_0,10,,,0.6718905827040889,0.8091708441680294,0.7405307134360591,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16614,2,MC_dropout_quicknat_UKB_v2,4690628_20201_2_0,10,,,0.8910146173688736,0.7329423506655244,0.8119784840171991,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16615,2,MC_dropout_quicknat_UKB_v2,4690635_20201_2_0,10,,,0.7852039381153305,0.6247478733666579,0.7049759057409942,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16616,2,MC_dropout_quicknat_UKB_v2,4690635_20201_2_0,10,,,0.332285288763859,0.7972901921132457,0.5647877404385524,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16617,2,MC_dropout_quicknat_UKB_v2,4690656_20201_2_0,10,,,0.7853356890459364,0.8521159633319098,0.8187258261889231,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16618,2,MC_dropout_quicknat_UKB_v2,4690985_20201_2_0,10,,,0.8753037139881985,0.8917082098159392,0.8835059619020689,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16619,2,MC_dropout_quicknat_UKB_v2,4691019_20201_2_0,10,,,0.658507698381366,0.8180980737280189,0.7383028860546925,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16620,2,MC_dropout_quicknat_UKB_v2,4691196_20201_2_0,10,,,0.6966538672517828,0.8467468901766354,0.7717003787142092,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16621,2,MC_dropout_quicknat_UKB_v2,4691889_20201_2_0,10,,,0.6243637597556837,0.7717093971250805,0.6980365784403821,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16622,2,MC_dropout_quicknat_UKB_v2,4692381_20201_2_0,10,,,0.807279477039787,0.8895092524772316,0.8483943647585093,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16623,2,MC_dropout_quicknat_UKB_v2,4692397_20201_2_0,10,,,0.8042015652890292,0.793633509630342,0.7989175374596855,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16624,2,MC_dropout_quicknat_UKB_v2,4692563_20201_2_0,10,,,0.8284157113324563,0.7799258339428785,0.8041707726376675,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16625,2,MC_dropout_quicknat_UKB_v2,4693562_20201_2_0,10,,,0.7436083408884859,0.8955865606674968,0.8195974507779913,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16626,2,MC_dropout_quicknat_UKB_v2,4693693_20201_2_0,10,,,0.5583384239462431,0.5470520336563288,0.552695228801286,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16627,2,MC_dropout_quicknat_UKB_v2,4693717_20201_2_0,10,,,0.7953216374269005,0.8424615191173235,0.818891578272112,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16628,2,MC_dropout_quicknat_UKB_v2,4693875_20201_2_0,10,,,0.641040665651002,0.7713194134250767,0.7061800395380393,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16629,2,MC_dropout_quicknat_UKB_v2,4694264_20201_2_0,10,,,0.7593995510662177,0.7597824232510061,0.7595909871586121,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16630,2,MC_dropout_quicknat_UKB_v2,4694288_20201_2_0,10,,,0.8119130668097666,0.8632479747446418,0.8375805207772042,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16631,2,MC_dropout_quicknat_UKB_v2,4694434_20201_2_0,10,,,0.804201121566391,0.8681207366617455,0.8361609291140683,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16632,2,MC_dropout_quicknat_UKB_v2,4694919_20201_2_0,10,,,0.6019682886823401,0.6027756879191946,0.6023719883007673,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16633,2,MC_dropout_quicknat_UKB_v2,4694993_20201_2_0,10,,,0.8795317220543807,0.8314750813924368,0.8555034017234087,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16634,2,MC_dropout_quicknat_UKB_v2,4695647_20201_2_0,10,,,0.6920225006392227,0.8053252979657676,0.7486738993024951,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16635,2,MC_dropout_quicknat_UKB_v2,4695898_20201_2_0,10,,,0.7212369762802041,0.7910836830412243,0.7561603296607142,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16636,2,MC_dropout_quicknat_UKB_v2,4695938_20201_2_0,10,,,0.5561893016802837,0.6368944077984259,0.5965418547393548,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16637,2,MC_dropout_quicknat_UKB_v2,4696111_20201_2_0,10,,,0.8474178403755869,0.8001347115359706,0.8237762759557787,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16638,2,MC_dropout_quicknat_UKB_v2,4696253_20201_2_0,10,,,0.7432479831638021,0.7704885940972582,0.7568682886305302,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16639,2,MC_dropout_quicknat_UKB_v2,4696548_20201_2_0,10,,,0.5826538176426983,0.8056994818652851,0.6941766497539916,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16640,2,MC_dropout_quicknat_UKB_v2,4697179_20201_2_0,10,,,0.8479005998286204,0.5647868614901582,0.7063437306593894,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16641,2,MC_dropout_quicknat_UKB_v2,4697179_20201_2_0,10,,,0.4240282685512368,0.8326422603296314,0.6283352644404341,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16642,2,MC_dropout_quicknat_UKB_v2,4697225_20201_2_0,10,,,0.7302604939937913,0.7847250184944142,0.7574927562441027,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16643,2,MC_dropout_quicknat_UKB_v2,4697902_20201_2_0,10,,,0.8421685539633229,0.8677211005441693,0.8549448272537461,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16644,2,MC_dropout_quicknat_UKB_v2,4698155_20201_2_0,10,,,0.6285326086956522,0.33357562052441714,0.4810541146100346,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16645,2,MC_dropout_quicknat_UKB_v2,4698155_20201_2_0,10,,,0.8692346256684492,0.8438704747791658,0.8565525502238075,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16646,2,MC_dropout_quicknat_UKB_v2,4698161_20201_2_0,10,,,0.9034487997569128,0.8386919879935351,0.8710703938752239,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16647,2,MC_dropout_quicknat_UKB_v2,4698348_20201_2_0,10,,,0.5019237495627842,0.6946795311024279,0.598301640332606,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16648,2,MC_dropout_quicknat_UKB_v2,4698348_20201_2_0,10,,,0.7526695526695527,0.8239845261121856,0.7883270393908692,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16649,2,MC_dropout_quicknat_UKB_v2,4699106_20201_2_0,10,,,0.7045245796893095,0.8742649585235359,0.7893947691064227,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16650,2,MC_dropout_quicknat_UKB_v2,4699289_20201_2_0,10,,,0.6814224856454899,0.8117234005663758,0.7465729431059329,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16651,2,MC_dropout_quicknat_UKB_v2,4699610_20201_2_0,10,,,0.7437250427837993,0.8133371889108615,0.7785311158473304,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16652,2,MC_dropout_quicknat_UKB_v2,4699752_20201_2_0,10,,,0.7460120524636654,0.8688853454040429,0.8074486989338543,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16653,2,MC_dropout_quicknat_UKB_v2,4699797_20201_2_0,10,,,0.7597971415398801,0.8206633768505216,0.7902302591952008,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16654,2,MC_dropout_quicknat_UKB_v2,4699860_20201_2_0,10,,,0.6186020293122886,0.7769542335987656,0.6977781314555271,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16655,2,MC_dropout_quicknat_UKB_v2,4700332_20201_2_0,10,,,0.8657002416062651,0.8467574128663083,0.8562288272362868,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16656,2,MC_dropout_quicknat_UKB_v2,4700436_20201_2_0,10,,,0.8078382911113072,0.875321616593437,0.841579953852372,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16657,2,MC_dropout_quicknat_UKB_v2,4700445_20201_2_0,10,,,0.5993862134088763,0.8080714849445537,0.7037288491767151,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16658,2,MC_dropout_quicknat_UKB_v2,4700606_20201_2_0,10,,,0.7470142278533597,0.8404971153733631,0.7937556716133614,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16659,2,MC_dropout_quicknat_UKB_v2,4700747_20201_2_0,10,,,0.4594850948509485,0.8366231665464402,0.6480541306986943,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16660,2,MC_dropout_quicknat_UKB_v2,4701015_20201_2_0,10,,,0.8411772010430896,0.4465017528267417,0.6438394769349156,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16661,2,MC_dropout_quicknat_UKB_v2,4701015_20201_2_0,10,,,0.6600122224485638,0.8045160566750159,0.7322641395617899,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16662,2,MC_dropout_quicknat_UKB_v2,4701723_20201_2_0,10,,,0.7905604719764012,0.8212388634383521,0.8058996677073766,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16663,2,MC_dropout_quicknat_UKB_v2,4701839_20201_2_0,10,,,0.8058307387489386,0.8753519474425152,0.8405913430957269,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16664,2,MC_dropout_quicknat_UKB_v2,4702025_20201_2_0,10,,,0.8373708143861099,0.8394724929117724,0.8384216536489412,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16665,2,MC_dropout_quicknat_UKB_v2,4702468_20201_2_0,10,,,0.7065057712486884,0.8559849989514069,0.7812453851000477,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16666,2,MC_dropout_quicknat_UKB_v2,4702471_20201_2_0,10,,,0.4605009633911368,0.4149419331240284,0.4377214482575826,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16667,2,MC_dropout_quicknat_UKB_v2,4702471_20201_2_0,10,,,0.8764459998055799,0.8682612036929814,0.8723536017492807,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16668,2,MC_dropout_quicknat_UKB_v2,4702557_20201_2_0,10,,,0.7632533241236401,0.8631403161287817,0.8131968201262109,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16669,2,MC_dropout_quicknat_UKB_v2,4702778_20201_2_0,10,,,0.7453473945409429,0.7355731560110967,0.7404602752760199,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16670,2,MC_dropout_quicknat_UKB_v2,4703425_20201_2_0,10,,,0.8300126348527553,0.8479946555961158,0.8390036452244356,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16671,2,MC_dropout_quicknat_UKB_v2,4703460_20201_2_0,10,,,0.7366327883340699,0.73668401563997,0.7366584019870199,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16672,2,MC_dropout_quicknat_UKB_v2,4703696_20201_2_0,10,,,0.5000639304436773,0.8800171685768642,0.6900405495102707,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16673,2,MC_dropout_quicknat_UKB_v2,4704143_20201_2_0,10,,,0.628099173553719,0.8440707427436265,0.7360849581486728,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16674,2,MC_dropout_quicknat_UKB_v2,4704624_20201_2_0,10,,,0.5648619831773487,0.7578051853478668,0.6613335842626078,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16675,2,MC_dropout_quicknat_UKB_v2,4704646_20201_2_0,10,,,0.7831435079726652,0.6870213889622392,0.7350824484674522,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16676,2,MC_dropout_quicknat_UKB_v2,4704863_20201_2_0,10,,,0.77717239452361,0.8213257631030869,0.7992490788133484,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16677,2,MC_dropout_quicknat_UKB_v2,4704891_20201_2_0,10,,,0.5783298826777088,0.7718302346845474,0.6750800586811281,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16678,2,MC_dropout_quicknat_UKB_v2,4704931_20201_2_0,10,,,0.5246472420743998,0.640582626728676,0.5826149344015379,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16679,2,MC_dropout_quicknat_UKB_v2,4705056_20201_2_0,10,,,0.6895306859205776,0.7731825238412064,0.731356604880892,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16680,2,MC_dropout_quicknat_UKB_v2,4705368_20201_2_0,10,,,0.7004799812690237,0.8155192039597375,0.7579995926143805,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16681,2,MC_dropout_quicknat_UKB_v2,4705514_20201_2_0,10,,,0.5530570995452249,0.7459628615978454,0.6495099805715352,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16682,2,MC_dropout_quicknat_UKB_v2,4706168_20201_2_0,10,,,0.8001634177658457,0.7444725755696553,0.7723179966677505,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16683,2,MC_dropout_quicknat_UKB_v2,4706256_20201_2_0,10,,,0.8700564971751412,0.8518676847784428,0.860962090976792,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16684,2,MC_dropout_quicknat_UKB_v2,4706738_20201_2_0,10,,,0.8770379268920542,0.7686577669333459,0.8228478469127001,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16685,2,MC_dropout_quicknat_UKB_v2,4706738_20201_2_0,10,,,0.7543931344503474,0.7128950236106066,0.7336440790304771,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16686,2,MC_dropout_quicknat_UKB_v2,4707095_20201_2_0,10,,,0.4580367178718621,0.5928639133378469,0.5254503156048546,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16687,2,MC_dropout_quicknat_UKB_v2,4707095_20201_2_0,10,,,0.7407871101192096,0.8884085079692208,0.8145978090442152,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16688,2,MC_dropout_quicknat_UKB_v2,4707175_20201_2_0,10,,,0.7854375056321529,0.612231549111523,0.6988345273718379,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16689,2,MC_dropout_quicknat_UKB_v2,4707175_20201_2_0,10,,,0.6574225122349103,0.6978786606825739,0.6776505864587421,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16690,2,MC_dropout_quicknat_UKB_v2,4707202_20201_2_0,10,,,0.8901899186063116,0.8617732133318552,0.8759815659690834,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16691,2,MC_dropout_quicknat_UKB_v2,4707309_20201_2_0,10,,,0.7614119386435041,0.8098566241619887,0.7856342814027464,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16692,2,MC_dropout_quicknat_UKB_v2,4707358_20201_2_0,10,,,0.6624656075264046,0.8808478972192736,0.7716567523728391,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16693,2,MC_dropout_quicknat_UKB_v2,4708315_20201_2_0,10,,,0.6535246806497398,0.8863172408853234,0.7699209607675316,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16694,2,MC_dropout_quicknat_UKB_v2,4708492_20201_2_0,10,,,0.6453079785035138,0.7067752805312919,0.6760416295174029,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16695,2,MC_dropout_quicknat_UKB_v2,4708754_20201_2_0,10,,,0.7353056272990529,0.8518058223176289,0.7935557248083409,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16696,2,MC_dropout_quicknat_UKB_v2,4708985_20201_2_0,10,,,0.7457233731625548,0.8165028526546597,0.7811131129086073,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16697,2,MC_dropout_quicknat_UKB_v2,4709172_20201_2_0,10,,,0.7685544349625032,0.8808170280274987,0.8246857314950009,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16698,2,MC_dropout_quicknat_UKB_v2,4709342_20201_2_0,10,,,0.7886618589743589,0.8013568711674913,0.7950093650709251,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16699,2,MC_dropout_quicknat_UKB_v2,4709662_20201_2_0,10,,,0.7636406396989652,0.8489751000215985,0.8063078698602819,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16700,2,MC_dropout_quicknat_UKB_v2,4709782_20201_2_0,10,,,0.8769739258171135,0.8716623446302423,0.8743181352236781,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16701,2,MC_dropout_quicknat_UKB_v2,4709963_20201_2_0,10,,,0.3652321126258576,0.6451178011894277,0.5051749569076427,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16702,2,MC_dropout_quicknat_UKB_v2,4710231_20201_2_0,10,,,0.6633879781420765,0.7577121952935383,0.7105500867178074,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16703,2,MC_dropout_quicknat_UKB_v2,4710358_20201_2_0,10,,,0.8586127068507245,0.8757948689836641,0.8672037879171943,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16704,2,MC_dropout_quicknat_UKB_v2,4710391_20201_2_0,10,,,0.7221163012392755,0.8575107885669807,0.789813544903128,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16705,2,MC_dropout_quicknat_UKB_v2,4710499_20201_2_0,10,,,0.6266760762173607,0.8463825315871755,0.736529303902268,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sa.nii.gz
16706,2,MC_dropout_quicknat_UKB_v2,4710535_20201_2_0,10,,,0.8683941673632395,0.8402834068870275,0.8543387871251336,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16707,2,MC_dropout_quicknat_UKB_v2,4710884_20201_2_0,10,,,0.36935501009457017,0.3886688333671881,0.3790119217308791,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16708,2,MC_dropout_quicknat_UKB_v2,4710884_20201_2_0,10,,,0.8508572700957471,0.8312316802077391,0.8410444751517431,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16709,2,MC_dropout_quicknat_UKB_v2,4710976_20201_2_0,10,,,0.7420589360887868,0.8855019208284617,0.8137804284586243,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16710,2,MC_dropout_quicknat_UKB_v2,4711419_20201_2_0,10,,,0.8228422210005497,0.8159417253549499,0.8193919731777498,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16711,2,MC_dropout_quicknat_UKB_v2,4711851_20201_2_0,10,,,0.8938834600072385,0.7789680072689016,0.8364257336380699,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16712,2,MC_dropout_quicknat_UKB_v2,4712171_20201_2_0,10,,,0.6988566761943651,0.849959251066352,0.7744079636303585,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16713,2,MC_dropout_quicknat_UKB_v2,4712498_20201_2_0,10,,,0.8462093862815885,0.8542230367056541,0.8502162114936213,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17s.nii.gz
16714,2,MC_dropout_quicknat_UKB_v2,4712683_20201_2_0,10,,,0.7806681746998434,0.6917924635199617,0.7362303191099026,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16715,2,MC_dropout_quicknat_UKB_v2,4712801_20201_2_0,10,,,0.6552363299351252,0.7740959214667753,0.7146661257009502,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16716,2,MC_dropout_quicknat_UKB_v2,4712876_20201_2_0,10,,,0.8102773523906756,0.8334157387813224,0.8218465455859989,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
16717,2,MC_dropout_quicknat_UKB_v2,4713436_20201_2_0,10,,,0.6100428828330337,0.8409698259087253,0.7255063543708795,,,,,,,,,,,,,Dixon_BH_17s_opp_Dixon_BH_17sb.nii.gz
